,,,freq,Time frequency,iccs,International classification of crime for statistical purposes (ICCS),unit,Unit of measure,geo,Country Name,Year,Time,Crime_value,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2016,,11.18,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2017,,8.82,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2018,,7.35,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2019,,5.88,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2020,,5.2,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2021,,5.37,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2022,,6.57,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2016,,14.04,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2017,,12.14,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2018,,10.45,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2019,,11.76,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2020,,10.75,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2021,,17.78,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2022,,27.17,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2016,,0.07,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2017,,1.97,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2018,,1.82,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2019,,4.44,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2020,,20.33,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2021,,43.78,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2022,,100.5,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2016,,5.17,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2017,,3.12,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2018,,7.66,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2019,,14.34,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2020,,1.58,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2021,,1.35,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2022,,1.5,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2016,,0.24,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2017,,0.27,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2018,,0.24,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2019,,0.34,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2020,,0.35,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2021,,0.75,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2022,,1.18,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2016,,0.56,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2017,,0.56,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2018,,0.58,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2019,,0.63,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2020,,0.65,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2021,,0.72,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2022,,0.87,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2016,,6.74,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2017,,8.59,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2018,,7.73,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2019,,8.19,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2020,,10.75,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2021,,12.65,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2022,,16.69,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FR,France,2016,,1.67,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FR,France,2017,,1.83,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FR,France,2018,,2.27,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FR,France,2019,,2.55,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FR,France,2020,,3.12,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FR,France,2021,,4.01,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,FR,France,2022,,4.26,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2016,,1.38,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2017,,0.14,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2018,,0.63,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2019,,1.01,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2020,,0.52,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2021,,1.29,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2022,,2.05,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2016,,0.52,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2017,,0.89,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2018,,2.46,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2019,,1.92,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2020,,3.08,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2021,,3.61,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2022,,5.5,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2019,,5.18,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2020,,12.57,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2021,,16.64,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2022,,10.77,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2018,,29.85,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2019,,68.63,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2020,,79.09,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2021,,69.96,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2022,,41.46,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2016,,2.98,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2017,,3.2,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2018,,3.24,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2019,,3.71,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2020,,3.52,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2021,,2.85,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2022,,2.64,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2016,,180.75,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2017,,129.6,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2018,,128.56,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2019,,182.4,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2020,,149.69,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2021,,161.31,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2022,,178.08,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2016,,1.11,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2017,,0.74,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2018,,1.96,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2019,,1.86,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2020,,2.97,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2021,,1.5,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2022,,1.35,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2016,,6.09,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2017,,6.31,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2018,,10.13,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2019,,17.45,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2020,,21.75,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2021,,22.29,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2022,,24.68,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2018,,29.56,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2019,,5.79,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2020,,6.43,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2021,,1.61,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2022,,0.32,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2016,,17.1,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2017,,12.6,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2018,,6.94,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2019,,7.29,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2020,,20.79,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2021,,34.88,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2022,,24.95,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2016,,3.59,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2017,,4.1,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2018,,5.24,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2019,,7.99,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2020,,11.17,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2021,,14.19,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2022,,8.73,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2016,,2.19,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2017,,2.21,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2018,,1.78,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2019,,2.63,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2020,,2.92,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2021,,3.41,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2022,,3.47,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2016,,0.89,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2017,,0.98,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2018,,1.26,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2019,,3.4,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2020,,1.71,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2021,,2.24,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2022,,2.8,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2016,,0.17,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2017,,0.24,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2018,,0.3,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2019,,0.35,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2020,,0.46,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2021,,0.5,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2022,,0.47,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2016,,4.83,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2017,,3.24,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2018,,2.24,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2019,,3.31,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2020,,1.24,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2021,,1.35,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2022,,1.7,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2016,,0.17,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2017,,0.53,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2018,,1.96,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2019,,2.51,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2020,,1.65,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2021,,3.29,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2022,,2.68,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2016,,20.01,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2017,,31.39,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2018,,67.06,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2019,,66.21,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2020,,90.08,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2021,,101.49,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2022,,143.11,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2016,,2.47,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2019,,2.84,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2020,,3.29,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2021,,2.8,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2022,,4.41,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2016,,2.14,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2017,,2.15,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2018,,2.04,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2019,,1.14,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2020,,1.41,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2021,,1.52,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2022,,2.32,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2016,,1.26,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2016,,0.23,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2017,,0.28,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2018,,0.17,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2019,,0.33,,,,,
,,,A,Annual,ICCS07041,Money laundering,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2020,,0.22,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2016,,2.92,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2017,,2.68,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2018,,2.33,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2019,,2.93,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2020,,3.76,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2021,,7.14,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2022,,5.44,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2023,,9.99,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2016,,150.6,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2017,,36.33,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2018,,31.31,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2019,,82.31,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2020,,141.39,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2021,,168.92,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2022,,244.73,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2023,,225.08,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2016,,32.36,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2017,,35.1,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2018,,47.91,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2019,,57.2,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2020,,81.84,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2021,,76.48,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2022,,82.15,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2016,,0.81,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2017,,1,,,,,
,,,A,Annual,ICCS0903,Acts against computer systems,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2018,,0.82,,,,,
